"id" "csd_mean_n" "csd_mean_e" "csd_mean_o" "csd_mean_a" "csd_mean_c" "sccs" "csd_nob" "simpson_csd" "rses" "swls" "pa" "na"
40 -1.22876619131156 -0.980177626888364 0.482094871689672 -1.64010000474981 0.474748254024927 3.18977309910969 2.04323321252589 0.709389825515823 0.282057595472141 -0.263307562979625 -0.20256487619833 1.13239345345274
41 -0.325172996563801 0.747985102745544 0.917096497774865 -0.751552073945755 -0.63020028988294 2.66311535219293 -0.449337685075739 0.840061158464551 -0.145816428129493 0.935634309069237 1.40758868957049 -2.05851452686204
42 2.13425460540829 1.25779662068081 0.554743570423318 0.524644402691181 0.724514310071569 2.59963646294812 -3.13738452799538 0.609308995068682 0.502782858153291 0.791319019046477 -1.40739406899524 0.558693499080777
43 -0.386892082931343 1.2221833523778 -1.05550268160105 0.633379288392583 -3.04313484257759 3.40227725339611 0.499962209076086 -0.223717667477607 -0.0463609106163997 -0.806275012776523 -1.09945170416749 -0.384175028057493
44 0.610203857819049 -0.112160842700522 1.25015505558455 0.32699671904924 1.12770217136719 3.72551782437886 -1.25714158968218 -0.164343918304594 0.470334653258416 -0.476322723291209 -0.393075493057358 -1.32565555519199
45 -0.939779775135914 0.692200142934224 -1.27736005340688 1.74568499211517 0.199846383343375 3.39939685551232 0.822761428159943 0.621993832386204 -0.116979104080516 1.73713939902695 -0.059463044387427 -0.232507509578728
46 1.53836358801599 -2.13764149985513 -0.478588320720279 1.67538956644338 -0.405102186288378 3.10846239468984 -1.54609608135241 -0.45538382362054 0.955642402601893 -1.41251709469622 0.104925407257234 -0.189051299337589
47 0.468351598166099 0.444235984040234 0.333595621234046 -1.4593043614019 0.475527499245612 2.9655014018588 -0.258780758988273 -0.131983757227639 0.313166943227935 0.179352063176733 0.1889952180983 1.2023016768504
48 -0.71663302769885 -0.109286874357898 0.280998469151164 -0.417404252867921 -1.22312208393652 3.81420848105375 0.390407377124082 -0.0918070082042202 -1.31586542685489 0.277655959574592 -0.278202451547745 2.39883323295012
49 0.230438944862016 0.599824655782442 0.589335500714839 -1.43403337067262 -0.632713554588276 1.75415650928884 -0.197270203079809 -1.58680900679091 -0.0207296794375628 -0.501703223407696 2.35919691735473 1.82290899159925
50 -0.38686369131377 0.108759073688381 0.876592079389192 -1.03077397230637 0.109171617679726 3.4964545504844 -1.94694947947191 0.334188898006935 -0.336662904733371 -1.37249045907921 -0.447634538850182 1.6269914642286
51 0.50870846650783 1.29479689861678 -0.809672330735992 0.248256394147199 -1.56255658413609 2.9161523590235 -1.42763817341705 0.570006842576199 1.11643673864278 -0.393517451126126 -1.33535669978886 1.61588635938788
52 -0.809396597344662 -0.170650755658055 -1.28742628778282 0.351407773967145 -0.040245432814847 2.4364494101784 -0.850418042257596 -0.0611033670381328 -1.15166933686074 2.68852433056932 -1.56478148601421 0.92873539670628
53 0.463215859683372 0.733739518696074 -1.16773308895199 -0.780451694935575 -0.0363299297187298 3.41833102020037 1.62446909297786 1.79406719994437 -2.04499496770188 -0.10976677752305 -0.199479557107137 -0.454516417334737
54 1.58317836100403 -0.105956081619216 0.574483137039138 0.301600444867741 -0.278925581491909 2.50986067675828 -0.126638161398654 -0.175782369169236 0.467675329647353 -0.223120966205164 -0.539683716567268 0.171172924613639
55 1.26276162796841 0.655762571951209 -0.462754276400969 -0.727835428176207 -1.29312944937939 3.17200299411489 1.27560202747805 0.578799236784286 0.941962064122669 0.179366928287778 1.04956872035465 -1.53059525910518
56 0.304992512785019 -1.23126609336929 0.412912128628034 0.249413868883769 1.16680080614526 3.09276728058879 0.179496176715821 0.53259812823823 0.452910356116704 -1.1688159402078 -0.187191431582002 -0.777832675853036
57 0.333676634814215 0.606569514039166 1.18298161074152 0.113145255522151 -1.48537404711266 3.07059980649764 -0.494173879373619 0.784679057850198 1.35278265051485 0.751196527199891 0.0792020596796242 -0.873034514793412
58 0.421503008938672 -0.389590456231888 -0.671733976875938 -0.284012580696411 -1.47712041031981 2.07395129861029 1.12759346616907 0.4177120868164 0.901955687705 0.719396102982843 -1.6176529989762 -1.09017130238436
59 0.898379755642647 0.394815020131042 0.924698947331539 -0.960092462975384 -0.58264035626689 3.08121000904934 -1.14694954858439 -0.191280580464146 -0.930310131580784 -0.348145175404448 -0.239937983315594 1.41265589165171
60 0.385927146861621 -0.875318548777549 -0.64489251592825 -0.465325060092531 1.54930379091226 2.75341051858438 1.48101859708601 0.563353249160496 0.930524994346825 0.0593338459343979 -0.271886923602991 0.500047962609191
61 0.606090117308301 0.54164091212584 0.616813884899903 0.491146204122848 0.10688293076497 2.64810746673129 0.916191212458402 0.253522340813204 -0.588776640838963 -0.50503847808422 -1.40303650902349 0.264507054731177
62 0.637811527522779 2.99152532733133 0.0340745981039207 -0.494181843877065 0.259566728752779 2.40818964682573 0.335131017104748 0.243522140168039 1.1050875580454 0.689891731427373 -0.912951650028496 -0.0113266279824093
63 0.227793843711254 1.54052050648587 -0.850439447987543 -0.325507791607573 -0.215988701887296 2.43065090898305 0.57467532847443 0.719590249915119 0.992881907632339 -1.6587787733223 -0.873191554689282 0.985935291656512
64 0.720449424080687 0.980378794904776 0.947850371730136 -1.06976068195843 0.270847411651089 2.57719826573457 0.203619661886632 0.772732980235113 -0.0497880401457014 -0.22225099823374 0.827193177842784 0.884637768598395
65 0.0578393567246293 -0.619014968381663 0.722604398667226 -0.434114796822793 0.633189247403892 3.62349520403752 -0.447041192021587 -0.00852286427622694 1.06793715834658 0.623421655165673 0.558026882514199 -0.904861863579162
66 1.01128638626024 0.324860466266969 -0.868606252322955 -0.0248566438012168 0.707469331514634 3.34758250594489 -0.343525927555419 -0.389069154981751 -0.267897522190875 1.6873364383445 0.694424949975105 -2.00382435143443
67 -0.428251372732744 -0.158338330946089 0.0377018047450394 -0.729108845461425 1.37068146839201 3.13741624015402 -0.60383579647081 1.32823335412769 1.01100559908234 -0.908501501508117 1.40582153073401 -1.17847443705294
68 0.193770942237221 -1.98512889480691 2.52239807042822 -0.38271233932852 -0.778056134077629 3.85824263632491 1.23867251847222 0.0530125522622219 -2.30643455019036 -1.11862209635986 -0.321394590505842 -0.494871119028844
69 0.0324641118561838 -0.240167897097374 -0.751862790605904 -1.10069412034449 -0.158113544897406 3.80604059868256 0.599492053306319 -0.376265157965668 -1.05139227913831 -0.108211010065327 1.18305691015126 -0.00324293186600494
70 -1.07415455414373 -0.316538046267265 -0.166712862493818 0.749164757240454 0.413538663207615 3.45148038405041 -0.108733757596266 -0.946238346878203 0.14755742455189 -0.0575192355285753 -0.265734673601599 1.50340582686359
71 1.19882598973803 -0.0896303158722854 1.4028930698445 2.20977517791002 0.825075725328577 2.40827900687909 -1.13885696475289 0.269989483309469 -0.510659669728227 0.758042251915415 1.15617986844195 0.634769334875039
72 -1.16243321340069 -0.532006993707045 -1.11369772678606 -0.425230228920035 -0.333022248776666 3.71654001195468 0.319855338558353 0.387150587324501 -2.66795823659219 -0.114388107013693 -1.25304602409505 0.685444668607466
73 1.30512922116238 0.651828959763116 2.380413636511 0.4666662872896 0.650773965410399 2.89893668225781 -1.0065481340292 -1.1380526011713 -0.835230624377586 -0.574018283429559 -0.604202960843697 0.810478299570455
74 -1.06846647571752 1.91858057970287 -0.667302144757731 1.58196744706869 -0.548452682937463 2.87866435104125 -0.851612042829978 -1.34835448953457 1.61395858579347 1.88993924526386 0.913415960766171 -0.130425767010414
75 -0.982083465583142 1.15565715134385 -0.521432196322171 -0.384444162472612 -0.341476452668467 3.11877005979783 2.03878604469939 0.184197119538614 -1.20877889007238 -0.329153039991464 1.65745634787285 -1.0740831668591
76 0.860888491074712 0.660185179168459 -0.0385537561204246 -0.389164984085092 1.01214376625149 3.03146885777115 -1.39598222358437 -0.818899655331007 0.166938041160069 0.880877843181363 -0.038877583834506 -0.897543254705905
77 -0.081744927167929 0.0550690875835367 1.07467642177463 0.647275142770483 -1.88275450185253 2.75305997322255 -0.882994997402491 1.34861529998307 -0.493898645223734 0.744416337659274 -0.331291452184084 -1.35723063236369
78 -1.8451908393036 0.0757323802746318 3.23554281654337 -0.952345799282998 0.221546740723215 3.34243473752078 -0.580806129900227 -1.10719940407301 0.0183160017591458 -0.439742707587809 0.626066840821814 -1.29269780618488
79 1.50342038213375 1.15752258181319 0.483314635182074 -0.173136503089637 0.925939991622145 2.75897875478455 -0.595755686765138 -1.54890311450311 -0.177364947696921 1.66243635837573 -0.120643584601851 -1.5172073063295
80 -2.48852743080384 1.28164889939765 0.619616219204552 -0.55316507526113 -0.344776981722618 2.71760241632416 -1.12552538199284 -0.0698479401103959 -0.135914238141756 -1.15579864674893 0.0136256983844964 0.859176030743799
81 -0.692526021320325 -0.591946857097672 -1.37352867429314 -0.967837023816664 0.624855729729621 2.87285329624764 -0.187725488793352 0.468005090421516 -0.122508155169796 -0.937738738780248 0.252213484446859 -1.21461753377647
82 -1.52033934327632 0.949803349503218 0.141241738837254 0.420695958687057 -0.706496293740966 2.62015856437155 -1.0380420431511 0.156881145749739 -2.17699358942494 1.16712179904481 1.0895061399478 0.619055380663752
83 -0.567967502113959 -1.18310978507429 -2.35978263907092 -0.13881389317545 0.171207414363386 3.07684100318017 1.34246054657364 -0.120859637284792 0.000559584625123736 -1.55745823944199 -1.06556590016621 2.34537993067925
84 0.0886811291310934 -1.19265860477875 -0.258273243330735 2.1695257924131 0.00977875691569575 2.95137325079304 0.123512925286392 0.378800825326744 0.12835196484847 0.637357198884172 -0.441254808830028 -0.198027912485171
85 -0.333540775490231 1.59578333479431 1.46142509399092 -2.84301789503408 -0.0285917181661211 2.85204971181438 0.858147790153634 -0.768385643943707 0.412336687584628 0.197449515466589 0.600319646411984 -0.184007671076338
86 -0.578854149910313 0.0369392685017888 -0.198070049692169 0.645281929502748 -1.27578726414557 3.23189569078147 -1.40542792339272 0.226991933442807 1.36723917292648 0.739473320762706 -2.14375790027801 0.838737527755983
87 -0.163795855729233 0.0337820994332734 -0.0576426334267687 -0.821321707080598 -0.162588041070684 2.08758453080843 -0.0144570974007778 -0.833687266772298 0.0367601401988459 0.781435892320192 1.29544315368299 -0.0145075459885022
88 0.269165410758008 0.979023019683957 0.0390446413634702 -0.286229169578084 -0.813952668017409 3.12622095596468 0.545575680865128 -0.804394854725982 0.270771895991867 -0.665550918985606 -0.648599701013159 -0.763833231605356
89 -0.855759582087002 -0.19665658614585 -0.123729489633514 -1.08880098387599 -0.35960728144336 3.45062412724039 0.0981120890176681 0.106715468591871 -1.42765630977467 -0.684422309402987 -1.04436247308976 -1.41953834235091
90 -2.07485622665075 -0.84666438748252 0.100049582245978 0.578400488855279 1.02424399526782 3.44022034492813 0.0175966291792284 0.411464908515077 0.0995746809256668 0.814295613579638 0.167576337238251 0.0933118694913043
91 -0.925845864287955 0.138357324986206 -1.51123341901236 1.35541776928185 -0.566592582056899 4.11588504941492 -1.03428012006976 -0.869121565044251 -1.55545187835766 0.888384026333753 2.23377741359153 -0.427150503032877
92 -1.90435779127418 -1.70863333602975 -0.480871431890273 0.489112200603266 -0.0327291610703558 2.6800825848156 -0.628717129629501 -1.5509775524795 1.9984893050234 -1.11367173348657 -0.672281932964844 0.392367468010023
93 0.635338733866089 -0.472466103539983 -0.341587648007823 -0.911856524356647 0.103023621831118 2.50994817275442 -0.404901407269793 -1.02634997767561 -0.357022568847804 -1.23189169431553 -1.49461631904507 0.282013838236583
94 1.87015838792933 -0.156740160934217 0.569773368026909 1.61447746884251 -0.189466034412415 3.16304898799476 -0.802371216259799 -2.00020298785555 0.352160890026348 -1.07465982098932 -0.133160098464251 1.29802839581992
95 -1.14546193848128 -1.44256268479559 0.207376636370952 -0.163726665585519 0.806090490556974 2.15736880248333 0.763807156156157 0.129017185333089 0.441335798429958 -0.0147790602894336 1.17023378386562 0.600218839205042
96 -0.885435444170508 0.184764335937665 -0.75859247225466 0.178738701781817 -0.0424478238394652 3.6053457859928 1.75961293587004 0.584768770263072 -1.30749298175472 -0.0210603638865698 -0.277110287899164 1.13641129245042
